Date,SiteID,value
2019-12-05,BWCC,0.0
2019-12-05,AFRD2,0.0
2019-12-05,TFCC,0.0
2019-12-05,SWID,48.756437999999996
2019-12-05,NSCC,374.57
2019-12-06,RCC,0.0
2019-12-06,ASCC,0.0
2019-12-06,NSID,0.0
2019-12-06,IID,0.0
2019-12-06,PID,0.0
2019-12-06,SID,0.0
2019-12-06,SRVID,0.0
2019-12-06,FFIC,0.0
2019-12-06,ECC,0.0
2019-12-06,FMID,0.0
2019-12-06,GFCC,0.0
2019-12-06,BWCC,0.0
2019-12-06,AFRD2,0.0
2019-12-06,TFCC,0.0
2019-12-06,SWID,48.756437999999996
2019-12-06,NSCC,368.86
2019-12-07,RCC,0.0
2019-12-07,ASCC,0.0
2019-12-07,NSID,0.0
2019-12-07,IID,0.0
2019-12-07,PID,0.0
2019-12-07,SID,0.0
2019-12-07,SRVID,0.0
2019-12-07,FFIC,0.0
2019-12-07,ECC,0.0
2019-12-07,FMID,0.0
2019-12-07,GFCC,0.0
2019-12-07,BWCC,0.0
2019-12-07,AFRD2,0.0
2019-12-07,TFCC,0.0
2019-12-07,SWID,48.756437999999996
2019-12-07,NSCC,366.02
2019-12-08,RCC,0.0
2019-12-08,ASCC,0.0
2019-12-08,NSID,0.0
2019-12-08,IID,0.0
2019-12-08,PID,0.0
2019-12-08,SID,0.0
2019-12-08,SRVID,0.0
2019-12-08,FFIC,0.0
2019-12-08,ECC,0.0
2019-12-08,FMID,0.0
2019-12-08,GFCC,0.0
2019-12-08,BWCC,0.0
2019-12-08,AFRD2,0.0
2019-12-08,TFCC,0.0
2019-12-08,SWID,48.756437999999996
2019-12-08,NSCC,360.36
2019-12-09,RCC,0.0
2019-12-09,ASCC,0.0
2019-12-09,NSID,0.0
2019-12-09,IID,0.0
2019-12-09,PID,0.0
2019-12-09,SID,0.0
2019-12-09,SRVID,0.0
2019-12-09,FFIC,0.0
2019-12-09,ECC,0.0
2019-12-09,FMID,0.0
2019-12-09,GFCC,0.0
2019-12-09,BWCC,0.0
2019-12-09,AFRD2,0.0
2019-12-09,TFCC,0.0
2019-12-09,SWID,48.756437999999996
2019-12-09,NSCC,316.24
2019-12-10,RCC,0.0
2019-12-10,ASCC,0.0
2019-12-10,NSID,0.0
2019-12-10,IID,0.0
2019-12-10,PID,0.0
2019-12-10,SID,0.0
2019-12-10,SRVID,0.0
2019-12-10,FFIC,0.0
2019-12-10,ECC,0.0
2019-12-10,FMID,0.0
2019-12-10,GFCC,0.0
2019-12-10,BWCC,0.0
2019-12-10,AFRD2,0.0
2019-12-10,TFCC,0.0
2019-12-10,SWID,49.36929396
2019-12-10,NSCC,289.72
2019-12-11,RCC,0.0
2019-12-11,ASCC,0.0
2019-12-11,NSID,0.0
2019-12-11,IID,0.0
2019-12-11,PID,0.0
2019-12-11,SID,0.0
2019-12-11,SRVID,0.0
2019-12-11,FFIC,0.0
2019-12-11,ECC,0.0
2019-12-11,FMID,0.0
2019-12-11,GFCC,0.0
2019-12-11,BWCC,0.0
2019-12-11,AFRD2,0.0
2019-12-11,TFCC,0.0
2019-12-11,SWID,49.36929396
2019-12-11,NSCC,289.72
2019-12-12,RCC,0.0
2019-12-12,ASCC,0.0
2019-12-12,NSID,0.0
2019-12-12,IID,0.0
2019-12-12,PID,0.0
2019-12-12,SID,0.0
2019-12-12,SRVID,0.0
2019-12-12,FFIC,0.0
2019-12-12,ECC,0.0
2019-12-12,FMID,0.0
2019-12-12,GFCC,0.0
2019-12-12,BWCC,0.0
2019-12-12,AFRD2,0.0
2019-12-12,TFCC,0.0
2019-12-12,SWID,49.36929396
2019-12-12,NSCC,287.11
2019-12-13,RCC,0.0
2019-12-13,ASCC,0.0
2019-12-13,NSID,0.0
2019-12-13,IID,0.0
2019-12-13,PID,0.0
2019-12-13,SID,0.0
2019-12-13,SRVID,0.0
2019-12-13,FFIC,0.0
2019-12-13,ECC,0.0
2019-12-13,FMID,0.0
2019-12-13,GFCC,0.0
2019-12-13,BWCC,0.0
2019-12-13,AFRD2,0.0
2019-12-13,TFCC,26.53
2019-12-13,SWID,49.36929396
2019-12-13,NSCC,284.52
2019-12-14,RCC,0.0
2019-12-14,ASCC,0.0
2019-12-14,NSID,0.0
2019-12-14,IID,0.0
2019-12-14,PID,0.0
2019-12-14,SID,0.0
2019-12-14,SRVID,0.0
2019-12-14,FFIC,0.0
2019-12-14,ECC,0.0
2019-12-14,FMID,0.0
2019-12-14,GFCC,0.0
2019-12-14,BWCC,0.0
2019-12-14,AFRD2,0.0
2019-12-14,TFCC,26.81
2019-12-14,SWID,49.36929396
2019-12-14,NSCC,284.52
2019-12-15,RCC,0.0
2019-12-15,ASCC,0.0
2019-12-15,NSID,0.0
2019-12-15,IID,0.0
2019-12-15,PID,0.0
2019-12-15,SID,0.0
2019-12-15,SRVID,0.0
2019-12-15,FFIC,0.0
2019-12-15,ECC,0.0
2019-12-15,FMID,0.0
2019-12-15,GFCC,0.0
2019-12-15,BWCC,0.0
2019-12-15,AFRD2,0.0
2019-12-15,TFCC,26.77
2019-12-15,SWID,49.36929396
2019-12-15,NSCC,284.52
2019-12-16,RCC,0.0
2019-12-16,ASCC,0.0
2019-12-16,NSID,0.0
2019-12-16,IID,0.0
2019-12-16,PID,0.0
2019-12-16,SID,0.0
2019-12-16,SRVID,0.0
2019-12-16,FFIC,0.0
2019-12-16,ECC,0.0
2019-12-16,FMID,0.0
2019-12-16,GFCC,0.0
2019-12-16,BWCC,0.0
2019-12-16,AFRD2,0.0
2019-12-16,TFCC,26.03
2019-12-16,SWID,49.36929396
2019-12-16,NSCC,281.93
2019-12-17,RCC,0.0
2019-12-17,ASCC,0.0
2019-12-17,NSID,0.0
2019-12-17,IID,0.0
2019-12-17,PID,0.0
2019-12-17,SID,0.0
2019-12-17,SRVID,0.0
2019-12-17,FFIC,0.0
2019-12-17,ECC,0.0
2019-12-17,FMID,0.0
2019-12-17,GFCC,0.0
2019-12-17,BWCC,0.0
2019-12-17,AFRD2,0.0
2019-12-17,TFCC,27.48
2019-12-17,SWID,48.108244886165885
2019-12-17,NSCC,281.93
2019-12-18,RCC,0.0
2019-12-18,ASCC,0.0
2019-12-18,NSID,0.0
2019-12-18,IID,0.0
2019-12-18,PID,0.0
2019-12-18,SID,0.0
2019-12-18,SRVID,0.0
2019-12-18,FFIC,0.0
2019-12-18,ECC,0.0
2019-12-18,FMID,0.0
2019-12-18,GFCC,0.0
2019-12-18,BWCC,0.0
2019-12-18,AFRD2,0.0
2019-12-18,TFCC,33.27
2019-12-18,SWID,48.108244886165885
2019-12-18,NSCC,289.72
2019-12-19,RCC,0.0
2019-12-19,ASCC,0.0
2019-12-19,NSID,0.0
2019-12-19,IID,0.0
2019-12-19,PID,0.0
2019-12-19,SID,0.0
2019-12-19,SRVID,0.0
2019-12-19,FFIC,0.0
2019-12-19,ECC,0.0
2019-12-19,FMID,0.0
2019-12-19,GFCC,0.0
2019-12-19,BWCC,0.0
2019-12-19,AFRD2,0.0
2019-12-19,TFCC,35.4
2019-12-19,SWID,48.108244886165885
2019-12-19,NSCC,294.96
2019-12-20,RCC,0.0
2019-12-20,ASCC,0.0
2019-12-20,NSID,0.0
2019-12-20,IID,0.0
2019-12-20,PID,0.0
2019-12-20,SID,0.0
2019-12-20,SRVID,0.0
2019-12-20,FFIC,0.0
2019-12-20,ECC,0.0
2019-12-20,FMID,0.0
2019-12-20,GFCC,0.0
2019-12-20,BWCC,0.0
2019-12-20,AFRD2,0.0
2019-12-20,TFCC,35.4
2019-12-20,SWID,48.108244886165885
2019-12-20,NSCC,294.96
2019-12-21,RCC,0.0
2019-12-21,ASCC,0.0
2019-12-21,NSID,0.0
2019-12-21,IID,0.0
2019-12-21,PID,0.0
2019-12-21,SID,0.0
2019-12-21,SRVID,0.0
2019-12-21,FFIC,0.0
2019-12-21,ECC,0.0
2019-12-21,FMID,0.0
2019-12-21,GFCC,0.0
2019-12-21,BWCC,0.0
2019-12-21,AFRD2,0.0
2019-12-21,TFCC,35.47
2019-12-21,SWID,48.108244886165885
2019-12-21,NSCC,292.34
2019-12-22,RCC,0.0
2019-12-22,ASCC,0.0
2019-12-22,NSID,0.0
2019-12-22,IID,0.0
2019-12-22,PID,0.0
2019-12-22,SID,0.0
2019-12-22,SRVID,0.0
2019-12-22,FFIC,0.0
2019-12-22,ECC,0.0
2019-12-22,FMID,0.0
2019-12-22,GFCC,0.0
2019-12-22,BWCC,0.0
2019-12-22,AFRD2,0.0
2019-12-22,TFCC,36.46
2019-12-22,SWID,48.108244886165885
2019-12-22,NSCC,289.72
2019-12-23,RCC,0.0
2019-12-23,ASCC,0.0
2019-12-23,NSID,0.0
2019-12-23,IID,0.0
2019-12-23,PID,0.0
2019-12-23,SID,0.0
2019-12-23,SRVID,0.0
2019-12-23,FFIC,0.0
2019-12-23,ECC,0.0
2019-12-23,FMID,0.0
2019-12-23,GFCC,0.0
2019-12-23,BWCC,0.0
2019-12-23,AFRD2,0.0
2019-12-23,TFCC,35.94
2019-12-23,SWID,48.108244886165885
2019-12-23,NSCC,289.72
2019-12-24,RCC,0.0
2019-12-24,ASCC,0.0
2019-12-24,NSID,0.0
2019-12-24,IID,0.0
2019-12-24,PID,0.0
2019-12-24,SID,0.0
2019-12-24,SRVID,0.0
2019-12-24,FFIC,0.0
2019-12-24,ECC,0.0
2019-12-24,FMID,0.0
2019-12-24,GFCC,0.0
2019-12-24,BWCC,0.0
2019-12-24,AFRD2,0.0
2019-12-24,TFCC,35.28
2019-12-24,SWID,51.92738494067444
2019-12-24,NSCC,289.72
2019-12-25,RCC,0.0
2019-12-25,ASCC,0.0
2019-12-25,NSID,0.0
2019-12-25,IID,0.0
2019-12-25,PID,0.0
2019-12-25,SID,0.0
2019-12-25,SRVID,0.0
2019-12-25,FFIC,0.0
2019-12-25,ECC,0.0
2019-12-25,FMID,0.0
2019-12-25,GFCC,0.0
2019-12-25,BWCC,0.0
2019-12-25,AFRD2,0.0
2019-12-25,TFCC,35.4
2019-12-25,SWID,51.92738494067444
2019-12-25,NSCC,287.11
2019-12-26,RCC,0.0
2019-12-26,ASCC,0.0
2019-12-26,NSID,0.0
2019-12-26,IID,0.0
2019-12-26,PID,0.0
2019-12-26,SID,0.0
2019-12-26,SRVID,0.0
2019-12-26,FFIC,0.0
2019-12-26,ECC,0.0
2019-12-26,FMID,0.0
2019-12-26,GFCC,0.0
2019-12-26,BWCC,0.0
2019-12-26,AFRD2,0.0
2019-12-26,TFCC,35.49
2019-12-26,SWID,51.92738494067444
2019-12-26,NSCC,287.11
2019-12-27,RCC,0.0
2019-12-27,ASCC,0.0
2019-12-27,NSID,0.0
2019-12-27,IID,0.0
2019-12-27,PID,0.0
2019-12-27,SID,0.0
2019-12-27,SRVID,0.0
2019-12-27,FFIC,0.0
2019-12-27,ECC,0.0
2019-12-27,FMID,0.0
2019-12-27,GFCC,0.0
2019-12-27,BWCC,0.0
2019-12-27,AFRD2,0.0
2019-12-27,TFCC,35.28
2019-12-27,SWID,51.92738494067444
2019-12-27,NSCC,287.11
2019-12-28,RCC,0.0
2019-12-28,ASCC,0.0
2019-12-28,NSID,0.0
2019-12-28,IID,0.0
2019-12-28,PID,0.0
2019-12-28,SID,0.0
2019-12-28,SRVID,0.0
2019-12-28,FFIC,0.0
2019-12-28,ECC,0.0
2019-12-28,FMID,0.0
2019-12-28,GFCC,0.0
2019-12-28,BWCC,0.0
2019-12-28,AFRD2,0.0
2019-12-28,TFCC,35.28
2019-12-28,SWID,51.92738494067444
2019-12-28,NSCC,284.52
2019-12-29,RCC,0.0
2019-12-29,ASCC,0.0
2019-12-29,NSID,0.0
2019-12-29,IID,0.0
2019-12-29,PID,0.0
2019-12-29,SID,0.0
2019-12-29,SRVID,0.0
2019-12-29,FFIC,0.0
2019-12-29,ECC,0.0
2019-12-29,FMID,0.0
2019-12-29,GFCC,0.0
2019-12-29,BWCC,0.0
2019-12-29,AFRD2,0.0
2019-12-29,TFCC,35.28
2019-12-29,SWID,51.92738494067444
2019-12-29,NSCC,281.93
2019-12-30,RCC,0.0
2019-12-30,ASCC,0.0
2019-12-30,NSID,0.0
2019-12-30,IID,0.0
2019-12-30,PID,0.0
2019-12-30,SID,0.0
2019-12-30,SRVID,0.0
2019-12-30,FFIC,0.0
2019-12-30,ECC,0.0
2019-12-30,FMID,0.0
2019-12-30,GFCC,0.0
2019-12-30,BWCC,0.0
2019-12-30,AFRD2,0.0
2019-12-30,TFCC,35.28
2019-12-30,SWID,51.92738494067444
2019-12-30,NSCC,281.93
2019-12-31,RCC,0.0
2019-12-31,ASCC,0.0
2019-12-31,NSID,0.0
2019-12-31,IID,0.0
2019-12-31,PID,0.0
2019-12-31,SID,0.0
2019-12-31,SRVID,0.0
2019-12-31,FFIC,0.0
2019-12-31,ECC,0.0
2019-12-31,FMID,0.0
2019-12-31,GFCC,0.0
2019-12-31,BWCC,0.0
2019-12-31,AFRD2,0.0
2019-12-31,TFCC,35.28
2019-12-31,SWID,45.9614235908889
2019-12-31,NSCC,284.52
2020-01-01,RCC,0.0
2020-01-01,ASCC,0.0
2020-01-01,NSID,0.0
2020-01-01,IID,0.0
2020-01-01,PID,0.0
2020-01-01,SID,0.0
2020-01-01,SRVID,0.0
2020-01-01,FFIC,0.0
2020-01-01,ECC,0.0
2020-01-01,FMID,0.0
2020-01-01,GFCC,0.0
2020-01-01,BWCC,0.0
2020-01-01,AFRD2,0.0
2020-01-01,TFCC,35.35
2020-01-01,SWID,45.9614235908889
2020-01-01,NSCC,281.93
2020-01-02,RCC,0.0
2020-01-02,ASCC,0.0
2020-01-02,NSID,0.0
2020-01-02,IID,0.0
2020-01-02,PID,0.0
2020-01-02,SID,0.0
2020-01-02,SRVID,0.0
2020-01-02,FFIC,0.0
2020-01-02,ECC,0.0
2020-01-02,FMID,0.0
2020-01-02,GFCC,0.0
2020-01-02,BWCC,0.0
2020-01-02,AFRD2,0.0
2020-01-02,TFCC,35.28
2020-01-02,SWID,45.9614235908889
2020-01-02,NSCC,279.34
2020-01-03,RCC,0.0
2020-01-03,ASCC,0.0
2020-01-03,NSID,0.0
2020-01-03,IID,0.0
2020-01-03,PID,0.0
2020-01-03,SID,0.0
2020-01-03,SRVID,0.0
2020-01-03,FFIC,0.0
2020-01-03,ECC,0.0
2020-01-03,FMID,0.0
2020-01-03,GFCC,0.0
2020-01-03,BWCC,0.0
2020-01-03,AFRD2,0.0
2020-01-03,TFCC,38.76
2020-01-03,SWID,45.9614235908889
2020-01-03,NSCC,313.55
2020-01-04,RCC,0.0
2020-01-04,ASCC,0.0
2020-01-04,NSID,0.0
2020-01-04,IID,0.0
2020-01-04,PID,0.0
2020-01-04,SID,0.0
2020-01-04,SRVID,0.0
2020-01-04,FFIC,0.0
2020-01-04,ECC,0.0
2020-01-04,FMID,0.0
2020-01-04,GFCC,0.0
2020-01-04,BWCC,0.0
2020-01-04,AFRD2,0.0
2020-01-04,TFCC,42.23
2020-01-04,SWID,45.9614235908889
2020-01-04,NSCC,343.58
2020-01-05,RCC,0.0
2020-01-05,ASCC,0.0
2020-01-05,NSID,0.0
2020-01-05,IID,0.0
2020-01-05,PID,0.0
2020-01-05,SID,0.0
2020-01-05,SRVID,0.0
2020-01-05,FFIC,0.0
2020-01-05,ECC,0.0
2020-01-05,FMID,0.0
2020-01-05,GFCC,0.0
2020-01-05,BWCC,0.0
2020-01-05,AFRD2,0.0
2020-01-05,TFCC,42.23
2020-01-05,SWID,45.9614235908889
2020-01-05,NSCC,343.58
2020-01-06,RCC,0.0
2020-01-06,ASCC,0.0
2020-01-06,NSID,0.0
2020-01-06,IID,0.0
2020-01-06,PID,0.0
2020-01-06,SID,0.0
2020-01-06,SRVID,0.0
2020-01-06,FFIC,0.0
2020-01-06,ECC,0.0
2020-01-06,FMID,0.0
2020-01-06,GFCC,0.0
2020-01-06,BWCC,0.0
2020-01-06,AFRD2,0.0
2020-01-06,TFCC,42.23
2020-01-06,SWID,45.9614235908889
2020-01-06,NSCC,340.81
2020-01-07,RCC,0.0
2020-01-07,ASCC,0.0
2020-01-07,NSID,0.0
2020-01-07,IID,0.0
2020-01-07,PID,0.0
2020-01-07,SID,0.0
2020-01-07,SRVID,0.0
2020-01-07,FFIC,0.0
2020-01-07,ECC,0.0
2020-01-07,FMID,0.0
2020-01-07,GFCC,0.0
2020-01-07,BWCC,0.0
2020-01-07,AFRD2,106.63823361642
2020-01-07,TFCC,42.23
2020-01-07,SWID,47.22981167638497
2020-01-07,NSCC,338.05
2020-01-08,RCC,0.0
2020-01-08,ASCC,0.0
2020-01-08,NSID,0.0
2020-01-08,IID,0.0
2020-01-08,PID,0.0
2020-01-08,SID,0.0
2020-01-08,SRVID,0.0
2020-01-08,FFIC,0.0
2020-01-08,ECC,0.0
2020-01-08,FMID,0.0
2020-01-08,GFCC,0.0
2020-01-08,BWCC,0.0
2020-01-08,AFRD2,188.57744388048002
2020-01-08,TFCC,42.23
2020-01-08,SWID,47.22981167638497
2020-01-08,NSCC,338.05
2020-01-09,RCC,0.0
2020-01-09,ASCC,0.0
2020-01-09,NSID,0.0
2020-01-09,IID,0.0
2020-01-09,PID,0.0
2020-01-09,SID,0.0
2020-01-09,SRVID,0.0
2020-01-09,FFIC,0.0
2020-01-09,ECC,0.0
2020-01-09,FMID,0.0
2020-01-09,GFCC,0.0
2020-01-09,BWCC,0.0
2020-01-09,AFRD2,146.74538179648
2020-01-09,TFCC,42.23
2020-01-09,SWID,47.22981167638497
2020-01-09,NSCC,335.29
2020-01-10,RCC,0.0
2020-01-10,ASCC,0.0
2020-01-10,NSID,0.0
2020-01-10,IID,0.0
2020-01-10,PID,0.0
2020-01-10,SID,0.0
2020-01-10,SRVID,0.0
2020-01-10,FFIC,0.0
2020-01-10,ECC,0.0
2020-01-10,FMID,0.0
2020-01-10,GFCC,0.0
2020-01-10,BWCC,0.0
2020-01-10,AFRD2,160.0851571875
2020-01-10,TFCC,42.23
2020-01-10,SWID,47.22981167638497
2020-01-10,NSCC,335.29
2020-01-11,RCC,0.0
2020-01-11,ASCC,0.0
2020-01-11,NSID,0.0
2020-01-11,IID,0.0
2020-01-11,PID,0.0
2020-01-11,SID,0.0
2020-01-11,SRVID,0.0
2020-01-11,FFIC,0.0
2020-01-11,ECC,0.0
2020-01-11,FMID,0.0
2020-01-11,GFCC,0.0
2020-01-11,BWCC,0.0
2020-01-11,AFRD2,196.93175282202003
2020-01-11,TFCC,42.23
2020-01-11,SWID,47.22981167638497
2020-01-11,NSCC,332.55
2020-01-12,RCC,0.0
2020-01-12,ASCC,0.0
2020-01-12,NSID,0.0
2020-01-12,IID,0.0
2020-01-12,PID,0.0
2020-01-12,SID,0.0
2020-01-12,SRVID,0.0
2020-01-12,FFIC,0.0
2020-01-12,ECC,0.0
2020-01-12,FMID,0.0
2020-01-12,GFCC,0.0
2020-01-12,BWCC,0.0
2020-01-12,AFRD2,187.66446571422
2020-01-12,TFCC,42.21
2020-01-12,SWID,47.22981167638497
2020-01-12,NSCC,332.55
2020-01-13,RCC,0.0
2020-01-13,ASCC,0.0
2020-01-13,NSID,0.0
2020-01-13,IID,0.0
2020-01-13,PID,0.0
2020-01-13,SID,0.0
2020-01-13,SRVID,0.0
2020-01-13,FFIC,0.0
2020-01-13,ECC,0.0
2020-01-13,FMID,0.0
2020-01-13,GFCC,0.0
2020-01-13,BWCC,0.0
2020-01-13,AFRD2,186.75455443264002
2020-01-13,TFCC,42.23
2020-01-13,SWID,47.22981167638497
2020-01-13,NSCC,329.81
2020-01-14,RCC,0.0
2020-01-14,ASCC,0.0
2020-01-14,NSID,0.0
2020-01-14,IID,0.0
2020-01-14,PID,0.0
2020-01-14,SID,0.0
2020-01-14,SRVID,0.0
2020-01-14,FFIC,0.0
2020-01-14,ECC,0.0
2020-01-14,FMID,0.0
2020-01-14,GFCC,0.0
2020-01-14,BWCC,0.0
2020-01-14,AFRD2,185.84771309250002
2020-01-14,TFCC,42.23
2020-01-14,SWID,48.185352546373764
2020-01-14,NSCC,327.08
2020-01-15,RCC,0.0
2020-01-15,ASCC,0.0
2020-01-15,NSID,0.0
2020-01-15,IID,0.0
2020-01-15,PID,0.0
2020-01-15,SID,0.0
2020-01-15,SRVID,0.0
2020-01-15,FFIC,0.0
2020-01-15,ECC,0.0
2020-01-15,FMID,0.0
2020-01-15,GFCC,0.0
2020-01-15,BWCC,0.0
2020-01-15,AFRD2,190.41258864000002
2020-01-15,TFCC,42.23
2020-01-15,SWID,48.185352546373764
2020-01-15,NSCC,324.36
2020-01-16,RCC,0.0
2020-01-16,ASCC,0.0
2020-01-16,NSID,0.0
2020-01-16,IID,0.0
2020-01-16,PID,0.0
2020-01-16,SID,0.0
2020-01-16,SRVID,0.0
2020-01-16,FFIC,0.0
2020-01-16,ECC,0.0
2020-01-16,FMID,0.0
2020-01-16,GFCC,0.0
2020-01-16,BWCC,0.0
2020-01-16,AFRD2,209.43269848
2020-01-16,TFCC,42.19
2020-01-16,SWID,48.185352546373764
2020-01-16,NSCC,324.36
2020-01-17,RCC,0.0
2020-01-17,ASCC,0.0
2020-01-17,NSID,0.0
2020-01-17,IID,0.0
2020-01-17,PID,0.0
2020-01-17,SID,0.0
2020-01-17,SRVID,0.0
2020-01-17,FFIC,0.0
2020-01-17,ECC,0.0
2020-01-17,FMID,0.0
2020-01-17,GFCC,0.0
2020-01-17,BWCC,0.0
2020-01-17,AFRD2,183.14563928832
2020-01-17,TFCC,38.39
2020-01-17,SWID,48.185352546373764
2020-01-17,NSCC,321.65
2020-01-18,RCC,0.0
2020-01-18,ASCC,0.0
2020-01-18,NSID,0.0
2020-01-18,IID,0.0
2020-01-18,PID,0.0
2020-01-18,SID,0.0
2020-01-18,SRVID,0.0
2020-01-18,FFIC,0.0
2020-01-18,ECC,0.0
2020-01-18,FMID,0.0
2020-01-18,GFCC,0.0
2020-01-18,BWCC,0.0
2020-01-18,AFRD2,184.04325246358
2020-01-18,TFCC,34.84
2020-01-18,SWID,48.185352546373764
2020-01-18,NSCC,318.94
2020-01-19,RCC,0.0
2020-01-19,ASCC,0.0
2020-01-19,NSID,0.0
2020-01-19,IID,0.0
2020-01-19,PID,0.0
2020-01-19,SID,0.0
2020-01-19,SRVID,0.0
2020-01-19,FFIC,0.0
2020-01-19,ECC,0.0
2020-01-19,FMID,0.0
2020-01-19,GFCC,0.0
2020-01-19,BWCC,0.0
2020-01-19,AFRD2,195.05390704750002
2020-01-19,TFCC,34.38
2020-01-19,SWID,48.185352546373764
2020-01-19,NSCC,316.24
2020-01-20,RCC,0.0
2020-01-20,ASCC,0.0
2020-01-20,NSID,0.0
2020-01-20,IID,0.0
2020-01-20,PID,0.0
2020-01-20,SID,0.0
2020-01-20,SRVID,0.0
2020-01-20,FFIC,0.0
2020-01-20,ECC,0.0
2020-01-20,FMID,0.0
2020-01-20,GFCC,0.0
2020-01-20,BWCC,0.0
2020-01-20,AFRD2,212.38969453498
2020-01-20,TFCC,33.3
2020-01-20,SWID,48.185352546373764
2020-01-20,NSCC,313.55
2020-01-21,RCC,0.0
2020-01-21,ASCC,0.0
2020-01-21,NSID,0.0
2020-01-21,IID,0.0
2020-01-21,PID,0.0
2020-01-21,SID,0.0
2020-01-21,SRVID,0.0
2020-01-21,FFIC,0.0
2020-01-21,ECC,0.0
2020-01-21,FMID,0.0
2020-01-21,GFCC,0.0
2020-01-21,BWCC,0.0
2020-01-21,AFRD2,182.25110828153998
2020-01-21,TFCC,33.28
2020-01-21,SWID,50.097442543970985
2020-01-21,NSCC,313.55
2020-01-22,RCC,0.0
2020-01-22,ASCC,0.0
2020-01-22,NSID,0.0
2020-01-22,IID,0.0
2020-01-22,PID,0.0
2020-01-22,SID,0.0
2020-01-22,SRVID,0.0
2020-01-22,FFIC,0.0
2020-01-22,ECC,0.0
2020-01-22,FMID,0.0
2020-01-22,GFCC,0.0
2020-01-22,BWCC,0.0
2020-01-22,AFRD2,180.47130500046
2020-01-22,TFCC,33.21
2020-01-22,SWID,50.097442543970985
2020-01-22,NSCC,310.87
2020-01-23,RCC,0.0
2020-01-23,ASCC,0.0
2020-01-23,NSID,0.0
2020-01-23,IID,0.0
2020-01-23,PID,0.0
2020-01-23,SID,0.0
2020-01-23,SRVID,0.0
2020-01-23,FFIC,0.0
2020-01-23,ECC,0.0
2020-01-23,FMID,0.0
2020-01-23,GFCC,0.0
2020-01-23,BWCC,0.0
2020-01-23,AFRD2,180.47130500046
2020-01-23,TFCC,33.41
2020-01-23,SWID,50.097442543970985
2020-01-23,NSCC,308.2
2020-01-24,RCC,0.0
2020-01-24,ASCC,0.0
2020-01-24,NSID,0.0
2020-01-24,IID,0.0
2020-01-24,PID,0.0
2020-01-24,SID,0.0
2020-01-24,SRVID,0.0
2020-01-24,FFIC,0.0
2020-01-24,ECC,0.0
2020-01-24,FMID,0.0
2020-01-24,GFCC,0.0
2020-01-24,BWCC,0.0
2020-01-24,AFRD2,180.47130500046
2020-01-24,TFCC,34.33
2020-01-24,SWID,50.097442543970985
2020-01-24,NSCC,310.87
2020-01-25,RCC,0.0
2020-01-25,ASCC,0.0
2020-01-25,NSID,0.0
2020-01-25,IID,0.0
2020-01-25,PID,0.0
2020-01-25,SID,0.0
2020-01-25,SRVID,0.0
2020-01-25,FFIC,0.0
2020-01-25,ECC,0.0
2020-01-25,FMID,0.0
2020-01-25,GFCC,0.0
2020-01-25,BWCC,0.0
2020-01-25,AFRD2,180.47130500046
2020-01-25,TFCC,34.24
2020-01-25,SWID,50.097442543970985
2020-01-25,NSCC,308.2
2020-01-26,RCC,0.0
